AppID,Name,Release date,Estimated owners,Price,Metacritic score,Recommendations,Positive,Negative,Publishers,Genres
433380,Back in 1995,"April 28, 2016",20000 - 50000,9.99,52,0,71,34,Komodo,"Action,Adventure,Indie"
640820,Pathfinder: Kingmaker - Enhanced Plus Edition,"September 25, 2018",1000000 - 2000000,8.99,73,22010,21824,6001,Prime Matter,RPG
16730,Legendary,"December 01, 2008",200000 - 500000,4.99,50,1889,1291,1093,SouthPeak Games,Action
773090,Lucid Dream Adventure,"October 08, 2018",0 - 20000,5.99,62,166,163,35,Dali Games,"Adventure,Indie"
233270,Far Cry 3 - Blood Dragon,"May 01, 2013",1000000 - 2000000,14.99,81,13338,12859,1623,Ubisoft,"Action,Adventure"
952060,Resident Evil 3,"April 02, 2020",1000000 - 2000000,15.99,77,37377,45330,12669,"CAPCOM Co., Ltd.",Action
609320,FAR: Lone Sails,"May 17, 2018",500000 - 1000000,14.99,80,10220,10524,640,Mixtvision,"Action,Adventure,Indie"
1195360,Re:Turn - One Way Trip,"October 14, 2020",0 - 20000,11.99,67,0,88,26,Green Man Gaming Publishing,"Adventure,Indie"
861540,Dicey Dungeons,"August 13, 2019",200000 - 500000,14.99,80,7394,7524,816,Terry Cavanagh,"Indie,Strategy"
907710,This is the Zodiac Speaking,"October 15, 2020",20000 - 50000,12.99,59,0,33,23,Klabater,"Adventure,Indie"
44680,RACE Injection,"November 18, 2011",0 - 20000,12.99,72,0,14,1,"RaceRoom Entertainment AG,SimBin",Racing
552500,Warhammer: Vermintide 2,"March 08, 2018",2000000 - 5000000,29.99,82,65642,73796,14606,Fatshark,"Action,Indie"
224760,FEZ,"May 01, 2013",200000 - 500000,9.99,91,9293,12493,1019,Trapdoor,Indie
780310,The Riftbreaker,"October 14, 2021",1000000 - 2000000,29.99,83,10469,10236,902,"EXOR Studios,Surefire.Games","Action,Adventure,Indie,RPG,Simulation,Strategy"
283180,The Samaritan Paradox,"April 18, 2014",50000 - 100000,4.99,75,0,145,54,Screen 7,"Adventure,Indie"
549260,Alwa's Awakening,"February 02, 2017",20000 - 50000,9.99,71,439,482,114,Elden Pixels,"Adventure,Indie"
1210490,YesterMorrow,"November 05, 2020",0 - 20000,19.99,71,0,40,12,"Blowfish Studios,Gamera Games (China),ORENDA (Asia)","Action,Adventure,Indie"
714250,Eternity: The Last Unicorn,"March 05, 2019",50000 - 100000,3.99,39,0,64,117,Fulqrum Publishing,"Action,Adventure,Indie,RPG"
574310,The Mooseman,"February 17, 2017",20000 - 50000,6.99,79,780,858,102,Morteshka,"Adventure,Indie"
239840,Dead State: Reanimated,"December 04, 2014",100000 - 200000,19.99,70,1881,1706,612,DoubleBear Productions,"Indie,RPG,Strategy"
252110,Lovers in a Dangerous Spacetime,"September 09, 2015",200000 - 500000,14.99,80,2664,3057,213,Asteroid Base,"Action,Indie,Simulation"
273070,The Last Federation,"April 18, 2014",100000 - 200000,19.99,72,353,361,114,"Arcen Games, LLC","Indie,Simulation,Strategy"
289300,Faces of War,"April 16, 2014",20000 - 50000,4.99,67,745,778,103,Fulqrum Publishing,"Action,Simulation,Strategy"
270880,American Truck Simulator,"February 02, 2016",2000000 - 5000000,19.99,76,87888,104521,3859,SCS Software,"Indie,Simulation"
1040230,Curious Expedition 2,"January 28, 2021",200000 - 500000,11.99,76,2454,2398,273,Thunderful Publishing,"Adventure,Indie,RPG,Simulation,Strategy"
228440,Cubemen 2,"April 08, 2013",50000 - 100000,7.99,68,123,156,69,3 Sprockets,"Indie,Strategy"
368430,Through the Woods,"October 27, 2016",100000 - 200000,19.99,63,942,929,356,Fulqrum Publishing,"Adventure,Indie"
203750,Binary Domain,"April 27, 2012",500000 - 1000000,14.99,68,2459,5731,992,SEGA,Action
681730,Nowhere Prophet,"July 19, 2019",50000 - 100000,24.99,73,595,672,236,No More Robots,"Indie,RPG,Strategy"
296830,Lucius II,"February 13, 2015",100000 - 200000,19.99,48,1520,1153,729,Shiver Games,"Action,Adventure,Indie,Simulation"
57200,Puzzle Dimension,"June 21, 2010",50000 - 100000,2.99,79,428,431,45,Doctor Entertainment AB,"Casual,Indie"
57690,Tropico 4,"September 01, 2011",2000000 - 5000000,14.99,78,7511,10669,964,Kalypso Media Digital,"Simulation,Strategy"
459080,YIIK: A Postmodern RPG,"January 17, 2019",20000 - 50000,19.99,64,328,273,154,Ysbryd Games,"Indie,RPG"
1240210,There Is No Game: Wrong Dimension,"August 06, 2020",200000 - 500000,12.99,89,15507,16479,321,Draw Me A Pixel,"Adventure,Casual,Indie"
376300,GUILTY GEAR Xrd -SIGN-,"December 09, 2015",200000 - 500000,29.99,84,1866,2088,204,Arc System Works,Action
711660,CHUCHEL,"March 07, 2018",50000 - 100000,9.99,81,2213,2108,482,Amanita Design,"Adventure,Casual,Indie"
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,"September 13, 2011",2000000 - 5000000,19.99,76,22847,33135,2724,Tripwire Interactive,"Action,Massively Multiplayer,Simulation"
21680,Bionic Commando: Rearmed,"July 28, 2009",200000 - 500000,9.99,86,589,566,361,Capcom,Action
659,Portal 2,"April 18, 2011",0 - 20000,9.99,95,243925,153381,2059,Valve,"Action,Adventure"
223830,Xenonauts,"June 16, 2014",500000 - 1000000,24.99,77,2948,3546,481,Goldhawk Interactive,"Indie,Simulation,Strategy"
1758910,Time Commando,"October 09, 2021",500000 - 1000000,5.99,80,0,26,1,[2.21],Action
764670,Sea Dogs,"January 14, 2018",0 - 20000,11.99,71,105,80,29,Akella,"Action,RPG"
28000,Kane & Lynch 2: Dog Days,"August 17, 2010",500000 - 1000000,9.99,66,5205,4748,2863,Square Enix,Action
372320,LOST ORBIT: Terminal Velocity,"July 16, 2019",0 - 20000,9.99,76,0,23,2,PixelNAUTS Games,Action
973580,Sniper Ghost Warrior Contracts,"November 22, 2019",500000 - 1000000,11.99,71,7632,6850,2451,CI Games,Action
211780,Conflict Desert Storm™,"May 28, 2012",100000 - 200000,6.99,56,828,650,231,Square Enix,Action
63910,King's Bounty: Crossworlds,"September 17, 2010",200000 - 500000,3.74,78,912,1001,96,Fulqrum Publishing,"RPG,Strategy"
235540,Warhammer: End Times - Vermintide,"October 23, 2015",1000000 - 2000000,29.99,79,12472,15805,3953,Fatshark,"Action,Indie"
324800,Shadow Warrior 2,"October 13, 2016",1000000 - 2000000,29.99,78,18575,19137,2687,Devolver Digital,"Action,Adventure"
91100,SkyDrift,"November 21, 2011",100000 - 200000,9.99,73,673,958,123,HandyGames,"Indie,Racing"
911680,REZ PLZ,"July 15, 2020",0 - 20000,14.99,75,0,29,4,Graffiti Games,"Action,Adventure,Indie"
243160,Mushroom 11,"October 15, 2015",100000 - 200000,14.99,78,122,523,106,Untame,"Action,Adventure,Indie"
267980,Hostile Waters: Antaeus Rising,"January 30, 2014",100000 - 200000,2.99,80,127,304,96,Funbox Media Ltd,Strategy
339200,Oceanhorn: Monster of Uncharted Seas,"March 17, 2015",200000 - 500000,14.99,74,1083,1485,374,Cornfox & Brothers Ltd.,"Action,Adventure,Indie,RPG"
318600,The Flame in the Flood,"February 24, 2016",200000 - 500000,2.24,73,2317,5044,1606,"The Molasses Flood,Curve Games","Action,Adventure,Indie"
361200,COAST GUARD,"October 21, 2015",20000 - 50000,17.99,47,0,64,55,astragon Sales & Services GmbH,"Adventure,Simulation"
553260,Realpolitiks,"February 16, 2017",50000 - 100000,14.99,52,798,671,404,Fulqrum Publishing,Strategy
1187840,Vesper: Zero Light Edition,"July 30, 2021",0 - 20000,7.99,75,0,61,8,Cordens Interactive,"Action,Adventure,Casual,Indie"
790820,Valkyria Chronicles 4 Complete Edition,"September 25, 2018",200000 - 500000,49.99,83,4228,4616,655,SEGA,"Action,RPG,Strategy"
226100,PixelJunk™ Nom Nom Galaxy,"August 03, 2015",100000 - 200000,9.99,68,683,709,232,Q-Games Ltd.,"Action,Casual,Indie,Strategy"
47830,Medal of Honor™,"October 12, 2010",1000000 - 2000000,19.99,72,3901,3382,1403,Electronic Arts,Action
406130,DarkMaus,"January 26, 2016",20000 - 50000,9.99,83,378,335,78,Daniel Wright,"Action,Indie,RPG"
351970,Tales of Zestiria,"October 19, 2015",500000 - 1000000,7.49,77,6279,6643,1459,BANDAI NAMCO Entertainment,RPG
605800,Skelattack,"June 02, 2020",0 - 20000,19.99,69,0,58,32,"Konami Digital Entertainment, Inc.","Action,Adventure,Indie"
322190,SteamWorld Heist,"June 07, 2016",500000 - 1000000,2.24,81,2757,4263,254,Image & Form Games,"Action,Adventure,Indie,RPG,Strategy"
8930,Sid Meier's Civilization® V,"September 21, 2010",5000000 - 10000000,29.99,90,113301,178687,7165,"2K,Aspyr (Mac),Aspyr (Linux)",Strategy
1421790,Labyrinth City: Pierre the Maze Detective,"June 22, 2021",20000 - 50000,11.99,81,1265,1441,45,Pixmain,"Adventure,Casual,Indie"
336080,Vietnam ‘65,"March 05, 2015",20000 - 50000,9.99,81,339,314,66,Slitherine Ltd.,Strategy
242760,The Forest,"April 30, 2018",10000000 - 20000000,19.99,83,327874,368986,18577,Endnight Games Ltd,"Action,Adventure,Indie,Simulation"
57680,The First Templar - Steam Special Edition,"May 12, 2011",100000 - 200000,9.99,57,464,633,253,Kalypso Media Digital,"Action,Adventure"
3920,Sid Meier's Pirates!,"July 11, 2005",200000 - 500000,9.99,88,4335,5009,305,2K,RPG
761910,Worbital,"January 31, 2019",0 - 20000,12.99,76,317,332,33,"Team Jolly Roger,Advanced Interactive Gaming","Action,Indie,Strategy"
821880,Idol Manager,"July 26, 2021",100000 - 200000,19.99,73,2533,2479,301,PLAYISM,"Indie,Simulation,Strategy"
45410,Ignite,"October 28, 2011",20000 - 50000,9.99,59,0,166,124,Nemesys Games,Racing
814370,Monster Sanctuary,"December 08, 2020",200000 - 500000,6.79,80,5527,6070,495,Team17,"Action,Adventure,Indie,RPG,Strategy"
63110,Alter Ego,"August 03, 2010",50000 - 100000,9.99,59,129,172,76,Viva Media,Adventure
633460,Tannenberg,"November 16, 2017",200000 - 500000,19.99,69,6362,6998,1073,M2H,"Action,Indie,Simulation"
1262580,Need for Speed™ Payback,"June 18, 2020",1000000 - 2000000,29.99,62,8052,8972,1327,Electronic Arts,"Action,Adventure,Racing,Sports,Strategy"
910630,Arcade Spirits,"February 12, 2019",20000 - 50000,19.99,78,315,395,9,PQube,Indie
378540,The Surge,"May 15, 2017",1000000 - 2000000,14.99,72,5742,6204,2053,Focus Entertainment,"Action,RPG"
364360,Total War: WARHAMMER,"May 24, 2016",2000000 - 5000000,59.99,86,30157,38579,11004,"SEGA,Feral Interactive (Linux),Feral Interactive (Mac)","Action,Strategy"
739080,9 Monkeys of Shaolin,"October 16, 2020",100000 - 200000,19.99,71,435,495,66,Buka Entertainment,"Action,Adventure,Indie,RPG"
91330,Iron Front: Digital War Edition,"May 25, 2012",500000 - 1000000,14.99,55,729,493,328,Deep Silver,"Action,Simulation,Strategy"
433530,Heliborne Collection,"October 12, 2017",200000 - 500000,29.99,71,2884,2671,927,Klabater,"Action,Indie,Massively Multiplayer"
579760,The Journey Down: Chapter Three,"September 21, 2017",50000 - 100000,14.99,80,282,384,36,SkyGoblin,"Adventure,Indie"
39560,Painkiller: Resurrection,"October 27, 2009",200000 - 500000,9.99,38,344,127,321,Prime Matter,Action
334120,Armikrog,"September 30, 2015",100000 - 200000,4.99,57,989,800,620,Versus Evil,"Adventure,Indie"
243200,The Dark Eye: Memoria,"August 29, 2013",200000 - 500000,1.99,79,1708,1851,216,Daedalic Entertainment,"Adventure,Indie"
242680,Nuclear Throne,"December 05, 2015",500000 - 1000000,11.99,89,11797,15271,583,Vlambeer,"Action,Indie,RPG"
544330,Snake Pass,"March 28, 2017",200000 - 500000,19.99,71,863,2099,546,Secret Mode,"Adventure,Casual,Indie"
582270,Everything,"April 21, 2017",100000 - 200000,14.99,78,2725,2737,541,"David OReilly,PLAYISM (Japan)","Casual,Indie,RPG,Simulation"
390720,Anarcute,"July 12, 2016",20000 - 50000,14.99,79,345,491,33,"Anarteam,Plug In Digital","Action,Indie"
284990,Solarix,"April 30, 2015",100000 - 200000,19.99,47,162,266,164,Playstige Interactive,"Action,Indie"
839770,Phoenix Point,"December 03, 2020",200000 - 500000,24.99,74,3237,3087,1188,Snapshot Games Inc.,"RPG,Strategy"
460340,Guards,"August 19, 2016",100000 - 200000,4.99,49,243,392,66,Battlecruiser Games,"Adventure,Indie,Strategy"
333970,A Druid's Duel,"February 25, 2015",0 - 20000,7.99,70,0,80,29,Surprise Attack,"Indie,Strategy"
304530,Agents of Mayhem,"August 15, 2017",200000 - 500000,29.99,68,2899,2580,1752,Deep Silver,Action
723510,The Cave VR,"October 19, 2017",0 - 20000,1.99,68,0,3,4,CGPills,"Action,Adventure,Simulation"
365660,OlliOlli2: Welcome to Olliwood,"August 11, 2015",100000 - 200000,14.99,82,399,467,93,Devolver Digital,"Action,Indie,Sports"
237430,Expeditions: Conquistador,"May 30, 2013",100000 - 200000,19.99,77,1011,1079,268,THQ Nordic,"Indie,RPG,Strategy"
285130,Battleplan: American Civil War,"July 04, 2014",100000 - 200000,9.99,66,0,137,149,"KPL,Osprey Publishing","Casual,Simulation,Strategy"
272270,Torment: Tides of Numenera,"February 27, 2017",200000 - 500000,34.99,81,1729,2737,1182,inXile Entertainment,"Adventure,Indie,RPG,Strategy"
10500,Total War: EMPIRE – Definitive Edition,"March 04, 2009",2000000 - 5000000,24.99,90,15251,25868,2598,"SEGA,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
582660,Black Desert,"May 24, 2017",5000000 - 10000000,9.99,73,41753,43769,14463,Pearl Abyss,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy"
1024650,Port Royale 4,"September 25, 2020",50000 - 100000,39.99,68,910,830,575,Kalypso Media,"Simulation,Strategy"
226120,Weird Worlds: Return to Infinite Space,"March 19, 2013",200000 - 500000,4.99,79,135,371,204,Digital Eel,"Adventure,Casual,Indie,Strategy"
284140,Majestic Nights,"October 30, 2014",20000 - 50000,4.99,32,0,67,43,Epiphany Games,"Action,Adventure,Indie,RPG"
511660,Beachhead 2002,"May 01, 2017",0 - 20000,2.99,46,0,43,20,Digital Fusion Inc.,"Action,Casual"
251470,TowerFall Ascension,"March 11, 2014",200000 - 500000,14.99,87,2386,2795,155,Matt Makes Games Inc.,"Action,Indie"
1218210,Coromon,"March 31, 2022",100000 - 200000,19.99,73,2006,1870,318,Freedom Games,"Adventure,Indie,RPG,Strategy"
425210,Shadwen,"May 17, 2016",100000 - 200000,16.99,53,893,888,280,Frozenbyte,"Action,Adventure"
21100,F.E.A.R. 3,"June 21, 2011",1000000 - 2000000,19.99,74,5192,7498,2905,Warner Bros. Interactive Entertainment,Action
338890,Harold,"February 12, 2015",0 - 20000,9.99,70,0,39,14,Moon Spider Studio,"Action,Indie,Racing"
237470,Battle Worlds: Kronos,"November 04, 2013",20000 - 50000,19.99,71,222,192,93,"KING Art,THQ Nordic",Strategy
674930,Boyfriend Dungeon,"August 11, 2021",50000 - 100000,19.99,70,1237,1430,133,Kitfox Games,"Indie,RPG,Simulation"
225540,Just Cause™ 3,"November 30, 2015",2000000 - 5000000,19.99,74,82827,84686,18296,Square Enix,"Action,Adventure"
6000,STAR WARS™ Republic Commando™,"July 08, 2009",1000000 - 2000000,9.99,78,11177,12401,569,"LucasArts,Lucasfilm,Disney",Action
204060,Superbrothers: Sword & Sworcery EP,"April 16, 2012",500000 - 1000000,7.99,83,1288,1914,563,Capybara Games,"Adventure,Indie"
649950,Ashen,"December 09, 2019",100000 - 200000,39.99,81,2258,1784,769,Annapurna Interactive,"Action,Adventure,RPG"
751820,Black Future '88,"November 21, 2019",50000 - 100000,19.99,74,400,439,142,"Good Shepherd Entertainment,Surefire.Games","Action,Adventure"
105450,Age of Empires® III (2007),"January 05, 2012",2000000 - 5000000,39.99,81,26016,27677,2821,Xbox Game Studios,"Simulation,Strategy"
21980,Call of Juarez: Bound in Blood,"July 02, 2009",200000 - 500000,9.99,78,2612,2541,426,Techland Publishing,Action
1000010,Crown Trick,"October 16, 2020",200000 - 500000,5.99,83,3995,3861,599,"Team17,NEXT Studios","Adventure,Indie,RPG,Strategy"
80360,Blackwell Deception,"January 13, 2012",100000 - 200000,9.99,73,367,450,20,Wadjet Eye Games,"Adventure,Indie"
94200,Jamestown,"June 08, 2011",500000 - 1000000,9.99,81,615,2114,125,Final Form Games,"Action,Indie"
451020,Battle Chasers: Nightwar,"October 03, 2017",200000 - 500000,29.99,78,4833,5637,774,THQ Nordic,"Indie,RPG"
1062110,UNSIGHTED,"September 30, 2021",0 - 20000,19.99,84,772,862,45,Humble Games,"Action,Adventure,Indie,RPG"
695290,The Golf Club™ 2019 featuring PGA TOUR,"August 28, 2018",50000 - 100000,12.49,72,1613,1736,557,2K,"Indie,Simulation,Sports,Strategy"
224460,Contrast,"November 15, 2013",200000 - 500000,9.99,62,3999,4635,480,Focus Home Interactive,"Adventure,Indie"
260570,Gray Matter,"April 01, 2014",50000 - 100000,9.99,72,444,562,64,Viva Media Inc,"Adventure,Casual"
289070,Sid Meier’s Civilization® VI,"October 20, 2016",5000000 - 10000000,59.99,88,158652,186295,36439,"2K,Aspyr (Mac),Aspyr (Linux)",Strategy
18420,Crazy Machines,"December 12, 2008",50000 - 100000,9.99,78,0,130,31,Viva Media,"Casual,Strategy"
1410640,Syberia: The World Before,"March 18, 2022",50000 - 100000,39.99,81,1154,1273,100,Microids,Adventure
381780,80 Days,"September 28, 2015",100000 - 200000,12.99,84,969,1592,153,inkle Ltd,"Adventure,Indie,Strategy"
535230,Domina,"April 03, 2017",500000 - 1000000,9.99,73,8861,7639,2676,Dolphin Barn Incorporated,"Action,Indie,Simulation,Strategy"
210770,Sanctum 2,"May 15, 2013",2000000 - 5000000,14.99,77,7078,12469,1380,Coffee Stain Publishing,"Action,Indie,Strategy"
351300,Ceres,"October 16, 2015",0 - 20000,19.99,74,121,78,70,Iceberg Interactive,"Action,Indie,RPG,Simulation,Strategy"
245490,Trials Fusion™,"April 24, 2014",200000 - 500000,19.99,80,1867,1413,641,Ubisoft,Racing
297060,Freaking Meatbags,"February 04, 2015",20000 - 50000,9.99,69,0,134,21,Plug In Digital,"Action,Indie,Strategy"
218820,Mercenary Kings: Reloaded Edition,"March 25, 2014",200000 - 500000,19.99,76,1141,1659,692,Tribute Games Inc.,"Action,Adventure,Indie,RPG"
746850,Cloudpunk,"April 23, 2020",500000 - 1000000,19.99,73,9742,9544,1153,"ION LANDS,Maple Whispering Limited","Adventure,Indie,RPG"
214870,Painkiller Hell & Damnation,"October 31, 2012",200000 - 500000,19.99,64,2336,2805,829,Prime Matter,Action
228380,Wreckfest,"June 14, 2018",1000000 - 2000000,29.99,81,23278,26775,3988,THQ Nordic,"Action,Indie,Racing,Simulation,Sports"
1300600,Blind Drive,"March 10, 2021",0 - 20000,9.99,87,137,143,3,Lo-Fi People,"Action,Indie"
1252240,Aeon Drive,"September 30, 2021",0 - 20000,14.99,77,0,68,15,CRITICAL REFLEX,"Action,Adventure,Indie"
274480,Drox Operative,"February 18, 2014",20000 - 50000,19.99,74,262,274,31,Soldak Entertainment,"Action,Indie,RPG"
363600,Holy Potatoes! A Weapon Shop?!,"July 13, 2015",200000 - 500000,0.99,69,1051,1364,517,"Daedalic Entertainment,Daylight Studios","Indie,Simulation"
874460,Achtung! Cthulhu Tactics,"October 04, 2018",0 - 20000,24.99,56,119,131,57,Ripstone,"Action,Indie,RPG,Strategy"
883360,Beyond Blue,"June 11, 2020",50000 - 100000,19.99,72,758,872,124,E-Line Media,"Adventure,Casual,Indie,Simulation"
392470,NOBUNAGA'S AMBITION: Sphere of Influence,"September 01, 2015",50000 - 100000,59.99,70,501,456,92,"KOEI TECMO GAMES CO., LTD.",Strategy
678950,DRAGON BALL FighterZ,"January 26, 2018",2000000 - 5000000,59.99,85,37679,47784,5347,BANDAI NAMCO Entertainment,Action
23400,Imperium Romanum Gold Edition,"November 25, 2008",100000 - 200000,9.99,63,266,316,62,Kalypso Media Digital,"Simulation,Strategy"
202990,Call of Duty®: Black Ops II,"November 12, 2012",2000000 - 5000000,19.79,74,14010,27100,4790,Activision,Action
1099500,The Curious Tale of the Stolen Pets,"November 14, 2019",0 - 20000,9.99,73,193,192,18,Fast Travel Games,"Adventure,Casual,Indie"
843180,Clan O'Conall and the Crown of the Stag,"April 27, 2021",20000 - 50000,7.99,78,0,100,5,HitGrab,"Action,Adventure,Indie"
31830,Nancy Drew®: Curse of Blackmoor Manor,"October 10, 2009",50000 - 100000,6.99,81,234,224,29,HeR Interactive,Adventure
204120,LEGO® Harry Potter: Years 5-7,"January 05, 2012",200000 - 500000,19.99,80,1612,2052,250,Warner Bros. Interactive Entertainment,Adventure
102600,Orcs Must Die!,"October 11, 2011",1000000 - 2000000,9.99,83,5406,6779,251,Robot Entertainment,"Action,Indie,Strategy"
311240,Zero Escape: Zero Time Dilemma,"June 29, 2016",500000 - 1000000,19.99,78,2932,2678,453,"Spike Chunsoft Co., Ltd.",Adventure
94590,Puzzle Agent 2,"June 30, 2011",500000 - 1000000,4.99,63,450,815,129,Telltale,"Action,Adventure,Casual"
532110,Rusty Lake: Roots,"October 20, 2016",200000 - 500000,2.99,75,4472,4875,191,Rusty Lake,"Adventure,Indie"
65980,Sid Meier's Civilization®: Beyond Earth™,"October 23, 2014",1000000 - 2000000,39.99,81,12693,12323,8735,"2K,Aspyr (Mac),Aspyr (Linux)",Strategy
489630,"Warhammer 40,000: Gladius - Relics of War","July 12, 2018",200000 - 500000,39.99,71,4821,4912,1242,Slitherine Ltd.,Strategy
13540,Tom Clancy's Rainbow Six® Vegas,"April 09, 2008",100000 - 200000,9.99,85,850,744,196,Ubisoft,Action
501080,Fishing: Barents Sea,"February 07, 2018",200000 - 500000,24.99,69,1992,1726,474,Misc Games,Simulation
204860,Men of War: Condemned Heroes,"April 12, 2012",100000 - 200000,7.99,57,376,350,156,Fulqrum Publishing,"Action,Strategy"
1061880,Conan Chop Chop,"March 01, 2022",50000 - 100000,9.89,72,330,280,124,Funcom,"Action,Adventure,Indie"
270310,Dominique Pamplemousse,"March 11, 2014",20000 - 50000,0.99,62,204,319,105,Squinkifer Productions,"Adventure,Indie"
316890,Calvino Noir,"August 27, 2015",50000 - 100000,6.99,55,316,235,128,Calvino Noir,"Adventure,Indie"
1045720,The Coma 2: Vicious Sisters,"January 28, 2020",50000 - 100000,14.99,77,1552,1988,77,"Headup,WhisperGames","Action,Adventure,Indie"
222480,Resident Evil Revelations,"May 20, 2013",1000000 - 2000000,6.89,77,6509,8902,1456,Capcom,"Action,Adventure"
1054490,Wingspan,"September 17, 2020",200000 - 500000,19.99,84,4601,5186,317,"Monster Couch,Stonemaier Games,indienova","Indie,Strategy"
558420,Stories Untold,"February 27, 2017",100000 - 200000,9.99,81,3324,3702,540,Devolver Digital,"Adventure,Indie"
387010,FIVE: Guardians of David,"November 24, 2015",20000 - 50000,9.99,66,0,127,58,Kingdom Games,"Action,Adventure,RPG"
431250,Mushroom Wars,"April 07, 2016",200000 - 500000,9.99,80,271,398,112,Zillion Whales,"Action,Indie,Strategy"
594570,Total War: WARHAMMER II,"September 28, 2017",5000000 - 10000000,59.99,87,80874,107577,8177,"SEGA,Feral Interactive (Mac),Feral Interactive (Linux)","Action,Strategy"
6980,Thief: Deadly Shadows,"March 29, 2007",500000 - 1000000,8.99,85,1851,1692,371,Square Enix,Action
939850,The Dark Pictures Anthology: Man of Medan,"August 29, 2019",500000 - 1000000,29.99,75,5788,6002,2140,BANDAI NAMCO Entertainment Europe,Adventure
220780,Thomas Was Alone,"November 12, 2012",500000 - 1000000,9.99,77,3681,8219,520,Bithell Games,Indie
208750,Apotheon,"February 03, 2015",200000 - 500000,14.99,78,2731,2923,325,Alientrap,"Action,Adventure,Indie,RPG"
57650,Dungeons,"February 10, 2011",200000 - 500000,9.99,65,556,307,371,Kalypso Media Digital,"RPG,Strategy"
732810,Slipstream,"May 21, 2018",100000 - 200000,9.99,75,721,1133,184,ansdor,"Casual,Indie,Racing"
34470,Sid Meier's Civilization IV: Colonization,"September 23, 2008",200000 - 500000,19.99,83,776,358,104,2K,Strategy
396350,Bleed 2,"February 08, 2017",50000 - 100000,9.99,83,444,728,29,Ian Campbell,"Action,Indie"
221260,Little Inferno,"November 19, 2012",500000 - 1000000,14.99,68,5785,9148,547,Tomorrow Corporation,"Adventure,Casual,Indie"
33220,Tom Clancy's Splinter Cell Conviction™,"April 29, 2010",100000 - 200000,19.99,83,2925,2368,925,Ubisoft,Action
46510,Syberia II,"May 19, 2011",500000 - 1000000,12.99,80,1206,1810,293,Microids,Adventure
37420,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","August 25, 2009",200000 - 500000,4.99,84,445,500,121,Size Five Games,"Adventure,Indie"
327220,Anna's Quest,"July 02, 2015",200000 - 500000,1.99,74,1297,1653,221,Daedalic Entertainment,"Adventure,Indie"
264280,99 Levels To Hell,"February 19, 2014",50000 - 100000,4.99,66,326,362,225,Zaxis Games,"Action,Indie"
19980,Prince of Persia®,"December 10, 2008",200000 - 500000,9.99,82,2183,1849,486,Ubisoft,"Action,Adventure"
286460,Black Mirror II,"April 02, 2014",100000 - 200000,9.99,71,407,439,49,THQ Nordic,Adventure
322910,"Warhammer 40,000: Regicide","September 08, 2015",200000 - 500000,9.99,72,1556,1270,580,Hammerfall Publishing,"Action,Indie,Strategy"
493340,Planet Coaster,"November 17, 2016",1000000 - 2000000,11.24,84,45170,50047,4792,"Frontier Developments,Aspyr (Mac)","Action,Adventure,Casual,Simulation,Strategy"
582010,Monster Hunter: World,"August 09, 2018",10000000 - 20000000,29.99,88,220315,306872,51885,"CAPCOM Co., Ltd.",Action
528720,Shu,"October 04, 2016",20000 - 50000,9.99,85,0,127,33,Coatsink,"Action,Adventure,Indie"
762610,Russian Subway Dogs,"August 02, 2018",0 - 20000,14.99,85,155,212,4,Spooky Squid Games Inc.,"Action,Indie"
789050,Paradise,"March 23, 2018",0 - 20000,1.99,57,0,34,4,Para,"Casual,Indie,RPG"
351910,Valhalla Hills,"December 02, 2015",200000 - 500000,0.69,69,604,646,544,Daedalic Entertainment,"Indie,Simulation,Strategy"
1523720,Cook-Out,"April 20, 2021",0 - 20000,19.99,86,107,133,15,Resolution Games,"Casual,Indie,Simulation"
12470,Port Royale 2,"June 16, 2009",50000 - 100000,4.99,75,463,349,144,Strategy First,Strategy
2113850,Spirit City: Lofi Sessions,"April 08, 2024",0 - 20000,9.59,83,1675,1423,30,Mooncube Games,"Casual,Indie,Simulation"
12150,Max Payne 2: The Fall of Max Payne,"January 04, 2008",500000 - 1000000,4.49,86,5287,6398,375,Rockstar Games,Action
537520,SYMMETRY,"February 20, 2018",50000 - 100000,11.99,60,112,102,89,IMGN.PRO,"Adventure,Indie,Simulation,Strategy"
460250,🔴 Circles,"February 17, 2017",0 - 20000,2.99,76,0,83,8,Jeroen Wimmers,"Casual,Indie"
268500,XCOM® 2,"February 04, 2016",5000000 - 10000000,8.99,88,57651,67933,13088,"2K,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
286140,Eidolon,"August 01, 2014",50000 - 100000,4.95,64,190,247,160,Ice Water Games,"Adventure,Indie"
435840,The Preposterous Awesomeness of Everything,"February 09, 2016",20000 - 50000,3.14,54,0,70,7,Joe Richardson,"Adventure,Indie"
1888160,ARMORED CORE™ VI FIRES OF RUBICON™,"August 24, 2023",500000 - 1000000,59.99,87,24886,23716,4194,"FromSoftware Inc.,Bandai Namco Entertainment Inc.",Action
358830,Good Robot,"April 05, 2016",20000 - 50000,8.99,67,147,207,38,Pyrodactyl,"Action,Indie,RPG"
